DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5
4,LAKE MACQUARIE,103711,NORMAL,25,THOMPSON ST,BELMONT SOUTH,2280,5/T/1925,R2,809.4,M,1/7/2017,340000,14A(1),6A(1),1/7/2016,302000,14A(1),6A(1),1/7/2015,302000,14A(1),6A(1),1/7/2014,277000,14A(1),6A(1),1/7/2013,270000,14A(1),6A(1)
4,LAKE MACQUARIE,103712,NORMAL,27B,THOMPSON ST,BELMONT SOUTH,2280,2/853653,R2,551.4,M,1/7/2017,307000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,273000,14A(1),6A(1),1/7/2014,248000,14A(1),6A(1),1/7/2013,242000,14A(1),6A(1)
4,LAKE MACQUARIE,103713,NORMAL,27,THOMPSON ST,BELMONT SOUTH,2280,41/855188,R2,377.8,M,1/7/2017,245000,14A(1),6A(1),1/7/2016,218000,14A(1),6A(1),1/7/2015,218000,14A(1),6A(1),1/7/2014,193000,14A(1),6A(1),1/7/2013,188000,14A(1),6A(1)
4,LAKE MACQUARIE,103714,NORMAL,27A,THOMPSON ST,BELMONT SOUTH,2280,42/855188,R2,432.4,M,1/7/2017,219000,14A(1),6A(1),1/7/2016,195000,14A(1),6A(1),1/7/2015,195000,14A(1),6A(1),1/7/2014,173000,14A(1),6A(1),1/7/2013,169000,14A(1),6A(1)
4,LAKE MACQUARIE,103715,NORMAL,34,HUDSON ST,BELMONT SOUTH,2280,1/M/1925 Housing PRN 102364,R2,809.4,M,1/7/2017,266000,14A(1),6A(1),1/7/2016,236000,14A(1),6A(1),1/7/2015,236000,14A(1),6A(1),1/7/2014,209000,14A(1),6A(1),1/7/2013,204000,14A(1),6A(1)
4,LAKE MACQUARIE,103716,NORMAL,35,THOMPSON ST,BELMONT SOUTH,2280,2/M/1925 Housing PRN 102365,R2,809.4,M,1/7/2017,266000,14A(1),6A(1),1/7/2016,236000,14A(1),6A(1),1/7/2015,236000,14A(1),6A(1),1/7/2014,209000,14A(1),6A(1),1/7/2013,204000,14A(1),6A(1)
4,LAKE MACQUARIE,103717,NORMAL,37,THOMPSON ST,BELMONT SOUTH,2280,3/M/1925 Housing PRN 102366,R2,809.4,M,1/7/2017,266000,14A(1),6A(1),1/7/2016,236000,14A(1),6A(1),1/7/2015,236000,14A(1),6A(1),1/7/2014,209000,14A(1),6A(1),1/7/2013,204000,14A(1),6A(1)
4,LAKE MACQUARIE,103718,NORMAL,64,TUDOR ST,BELMONT,2280,13/E/9711,R2,695.6,M,1/7/2017,404000,14A(1),6A(1),1/7/2016,351000,14A(1),6A(1),1/7/2015,336000,14A(1),6A(1),1/7/2014,307000,14A(1),6A(1),1/7/2013,291000,14A(1),6A(1)
4,LAKE MACQUARIE,103719,NORMAL,62,TUDOR ST,BELMONT,2280,12/E/9711,R2,695.6,M,1/7/2017,397000,14A(1),6A(1),1/7/2016,345000,14A(1),6A(1),1/7/2015,330000,14A(1),6A(1),1/7/2014,300000,14A(1),6A(1),1/7/2013,285000,14A(1),6A(1)
4,LAKE MACQUARIE,103720,NORMAL,60,TUDOR ST,BELMONT,2280,11/E/9711,R2,695.6,M,1/7/2017,396000,14A(1),6A(1),1/7/2016,344000,14A(1),6A(1),1/7/2015,329000,14A(1),6A(1),1/7/2014,299000,14A(1),6A(1),1/7/2013,284000,14A(1),6A(1)
4,LAKE MACQUARIE,103721,NORMAL,58,TUDOR ST,BELMONT,2280,10/E/9711,R2,695.6,M,1/7/2017,395000,14A(1),6A(1),1/7/2016,343000,14A(1),6A(1),1/7/2015,328000,14A(1),6A(1),1/7/2014,298000,14A(1),6A(1),1/7/2013,283000,14A(1),6A(1)
4,LAKE MACQUARIE,103722,NORMAL,56,TUDOR ST,BELMONT,2280,9/E/9711,R2,695.6,M,1/7/2017,394000,14A(1),6A(1),1/7/2016,342000,14A(1),6A(1),1/7/2015,327000,14A(1),6A(1),1/7/2014,297000,14A(1),6A(1),1/7/2013,282000,14A(1),6A(1)
4,LAKE MACQUARIE,103723,NORMAL,54,TUDOR ST,BELMONT,2280,22/M/10799,R2,746.1,M,1/7/2017,392000,14A(1),6A(1),1/7/2016,340000,14A(1),6A(1),1/7/2015,325000,14A(1),6A(1),1/7/2014,295000,14A(1),6A(1),1/7/2013,280000,14A(1),6A(1)
4,LAKE MACQUARIE,103724,NORMAL,52,TUDOR ST,BELMONT,2280,21/M/10799,R2,758.8,M,1/7/2017,365000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,303000,14A(1),6A(1),1/7/2014,274000,14A(1),6A(1),1/7/2013,260000,14A(1),6A(1)
4,LAKE MACQUARIE,103725,NORMAL,50,TUDOR ST,BELMONT,2280,19/M/10799,R2,784.1,M,1/7/2017,365000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,303000,14A(1),6A(1),1/7/2014,274000,14A(1),6A(1),1/7/2013,260000,14A(1),6A(1)
4,LAKE MACQUARIE,103726,NORMAL,48,TUDOR ST,BELMONT,2280,17/M/10799,R2,803,M,1/7/2017,365000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,303000,14A(1),6A(1),1/7/2014,274000,14A(1),6A(1),1/7/2013,260000,14A(1),6A(1)
4,LAKE MACQUARIE,103727,NORMAL,46,TUDOR ST,BELMONT,2280,15/M/10799,R2,885.2,M,1/7/2017,365000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,303000,14A(1),6A(1),1/7/2014,274000,14A(1),6A(1),1/7/2013,260000,14A(1),6A(1)
4,LAKE MACQUARIE,103728,NORMAL,44,TUDOR ST,BELMONT,2280,13/M/10799,R2,910.5,M,1/7/2017,365000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,303000,14A(1),6A(1),1/7/2014,274000,14A(1),6A(1),1/7/2013,260000,14A(1),6A(1)
4,LAKE MACQUARIE,103729,NORMAL,42,TUDOR ST,BELMONT,2280,11/M/10799,R2,935.8,M,1/7/2017,365000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,303000,14A(1),6A(1),1/7/2014,274000,14A(1),6A(1),1/7/2013,260000,14A(1),6A(1)
4,LAKE MACQUARIE,103731,NORMAL,38,TUDOR ST,BELMONT,2280,3/354478,R2,651.3,M,1/7/2017,290000,14A(1),6A(1),1/7/2016,252000,14A(1),6A(1),1/7/2015,241000,14A(1),6A(1),1/7/2014,215000,14A(1),6A(1),1/7/2013,204000,14A(1),6A(1)
4,LAKE MACQUARIE,103732,NORMAL,36,TUDOR ST,BELMONT,2280,2/354478,R2,663.9,M,1/7/2017,290000,14A(1),6A(1),1/7/2016,252000,14A(1),6A(1),1/7/2015,241000,14A(1),6A(1),1/7/2014,215000,14A(1),6A(1),1/7/2013,204000,14A(1),6A(1)
4,LAKE MACQUARIE,103733,NORMAL,34,TUDOR ST,BELMONT,2280,B/402067,R2,765.1,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,272000,14A(1),6A(1),1/7/2015,260000,14A(1),6A(1),1/7/2014,232000,14A(1),6A(1),1/7/2013,220000,14A(1),6A(1)
4,LAKE MACQUARIE,103734,NORMAL,32,TUDOR ST,BELMONT,2280,A/402067,R2,1088,M,1/7/2017,327000,14A(1),6A(1),1/7/2016,284000,14A(1),6A(1),1/7/2015,272000,14A(1),6A(1),1/7/2014,243000,14A(1),6A(1),1/7/2013,231000,14A(1),6A(1)
4,LAKE MACQUARIE,103735,NORMAL,30,TUDOR ST,BELMONT,2280,1/M/10799,R2,1056,M,1/7/2017,354000,14A(1),6A(1),1/7/2016,307000,14A(1),6A(1),1/7/2015,294000,14A(1),6A(1),1/7/2014,265000,14A(1),6A(1),1/7/2013,251000,14A(1),6A(1)
4,LAKE MACQUARIE,103736,NORMAL,28,TUDOR ST,BELMONT,2280,8/20549,R2,999.1,M,1/7/2017,298000,14A(1),6A(1),1/7/2016,259000,14A(1),6A(1),1/7/2015,248000,14A(1),6A(1),1/7/2014,221000,14A(1),6A(1),1/7/2013,210000,14A(1),6A(1)
4,LAKE MACQUARIE,103737,NORMAL,26,TUDOR ST,BELMONT,2280,7/20549,R2,1107,M,1/7/2017,305000,14A(1),6A(1),1/7/2016,265000,14A(1),6A(1),1/7/2015,254000,14A(1),6A(1),1/7/2014,227000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,103738,NORMAL,24,TUDOR ST,BELMONT,2280,6/20549,R2,1220,M,1/7/2017,305000,14A(1),6A(1),1/7/2016,265000,14A(1),6A(1),1/7/2015,254000,14A(1),6A(1),1/7/2014,227000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,103739,NORMAL,22,TUDOR ST,BELMONT,2280,5/20549,R2,1341,M,1/7/2017,305000,14A(1),6A(1),1/7/2016,265000,14A(1),6A(1),1/7/2015,254000,14A(1),6A(1),1/7/2014,227000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,103740,NORMAL,18,TUDOR ST,BELMONT,2280,4/218677,R2,3117,M,1/7/2017,581000,14A(1),6A(1),1/7/2016,504000,14A(1),6A(1),1/7/2015,487000,14A(1),6A(1),1/7/2014,455000,14A(1),6A(1),1/7/2013,432000,14A(1),6A(1)
4,LAKE MACQUARIE,103741,NORMAL,16,TUDOR ST,BELMONT,2280,21/218679,R2,562.8,M,1/7/2017,342000,14A(1),6A(1),1/7/2016,297000,14A(1),6A(1),1/7/2015,284000,14A(1),6A(1),1/7/2014,254000,14A(1),6A(1),1/7/2013,233000,14A(1),6A(1)
4,LAKE MACQUARIE,103742,NORMAL,14,TUDOR ST,BELMONT,2280,20/218679,R2,581.7,M,1/7/2017,351000,14A(1),6A(1),1/7/2016,305000,14A(1),6A(1),1/7/2015,292000,14A(1),6A(1),1/7/2014,263000,14A(1),6A(1),1/7/2013,242000,14A(1),6A(1)
4,LAKE MACQUARIE,103743,NORMAL,12,TUDOR ST,BELMONT,2280,19/218679,R2,663.9,M,1/7/2017,342000,14A(1),6A(1),1/7/2016,297000,14A(1),6A(1),1/7/2015,284000,14A(1),6A(1),1/7/2014,254000,14A(1),6A(1),1/7/2013,233000,14A(1),6A(1)
4,LAKE MACQUARIE,103744,NORMAL,10,TUDOR ST,BELMONT,2280,18/218679,R2,663.9,M,1/7/2017,335000,14A(1),6A(1),1/7/2016,291000,14A(1),6A(1),1/7/2015,278000,14A(1),6A(1),1/7/2014,248000,14A(1),6A(1),1/7/2013,228000,14A(1),6A(1)
4,LAKE MACQUARIE,103745,NORMAL,8,TUDOR ST,BELMONT,2280,17/218679,R2,663.9,M,1/7/2017,318000,14A(1),6A(1),1/7/2016,276000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,217000,14A(1),6A(1)
4,LAKE MACQUARIE,103746,NORMAL,6,TUDOR ST,BELMONT,2280,16/218679,R2,872.6,M,1/7/2017,328000,14A(1),6A(1),1/7/2016,285000,14A(1),6A(1),1/7/2015,273000,14A(1),6A(1),1/7/2014,244000,14A(1),6A(1),1/7/2013,224000,14A(1),6A(1)
4,LAKE MACQUARIE,103747,NORMAL,4,TUDOR ST,BELMONT,2280,15/218679,R2,695.6,M,1/7/2017,318000,14A(1),6A(1),1/7/2016,276000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,217000,14A(1),6A(1)
4,LAKE MACQUARIE,103748,NORMAL,2,TUDOR ST,BELMONT,2280,14/218679,R2,562.8,M,1/7/2017,318000,14A(1),6A(1),1/7/2016,276000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,217000,14A(1),6A(1)
4,LAKE MACQUARIE,103750,NORMAL,3,TUDOR ST,BELMONT,2280,12/218679,R2,948.5,M,1/7/2017,351000,14A(1),6A(1),1/7/2016,305000,14A(1),6A(1),1/7/2015,292000,14A(1),6A(1),1/7/2014,263000,14A(1),6A(1),1/7/2013,242000,14A(1),6A(1)
4,LAKE MACQUARIE,103751,NORMAL,5,TUDOR ST,BELMONT,2280,11/218679,R2,954.8,M,1/7/2017,318000,14A(1),6A(1),1/7/2016,276000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,217000,14A(1),6A(1)
4,LAKE MACQUARIE,103752,NORMAL,7,TUDOR ST,BELMONT,2280,10/218679,R2,657.6,M,1/7/2017,351000,14A(1),6A(1),1/7/2016,305000,14A(1),6A(1),1/7/2015,292000,14A(1),6A(1),1/7/2014,263000,14A(1),6A(1),1/7/2013,242000,14A(1),6A(1)
4,LAKE MACQUARIE,103753,NORMAL,9,TUDOR ST,BELMONT,2280,8/218679,R2,562.8,M,1/7/2017,362000,14A(1),6A(1),1/7/2016,314000,14A(1),6A(1),1/7/2015,300000,14A(1),6A(1),1/7/2014,270000,14A(1),6A(1),1/7/2013,248000,14A(1),6A(1)
4,LAKE MACQUARIE,103754,NORMAL,11,TUDOR ST,BELMONT,2280,6/218679,R2,670.3,M,1/7/2017,342000,14A(1),6A(1),1/7/2016,297000,14A(1),6A(1),1/7/2015,284000,14A(1),6A(1),1/7/2014,254000,14A(1),6A(1),1/7/2013,233000,14A(1),6A(1)
4,LAKE MACQUARIE,103755,NORMAL,13,TUDOR ST,BELMONT,2280,5/218679,R2,929.5,M,1/7/2017,342000,14A(1),6A(1),1/7/2016,297000,14A(1),6A(1),1/7/2015,284000,14A(1),6A(1),1/7/2014,254000,14A(1),6A(1),1/7/2013,233000,14A(1),6A(1)
4,LAKE MACQUARIE,103756,NORMAL,15,TUDOR ST,BELMONT,2280,4/218679,R2,809.4,M,1/7/2017,328000,14A(1),6A(1),1/7/2016,285000,14A(1),6A(1),1/7/2015,273000,14A(1),6A(1),1/7/2014,244000,14A(1),6A(1),1/7/2013,224000,14A(1),6A(1)
4,LAKE MACQUARIE,103757,NORMAL,17,TUDOR ST,BELMONT,2280,3/218679,R2,1018,M,1/7/2017,316000,14A(1),6A(1),1/7/2016,274000,14A(1),6A(1),1/7/2015,262000,14A(1),6A(1),1/7/2014,234000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,103758,NORMAL,19,TUDOR ST,BELMONT,2280,2/218679,R2,607,M,1/7/2017,316000,14A(1),6A(1),1/7/2016,274000,14A(1),6A(1),1/7/2015,262000,14A(1),6A(1),1/7/2014,234000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,103759,NORMAL,21,TUDOR ST,BELMONT,2280,1/218679,R2,556.4,M,1/7/2017,316000,14A(1),6A(1),1/7/2016,274000,14A(1),6A(1),1/7/2015,262000,14A(1),6A(1),1/7/2014,234000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,103760,NORMAL,27,TUDOR ST,BELMONT,2280,4/20549,R2,676.6,M,1/7/2017,280000,14A(1),6A(1),1/7/2016,243000,14A(1),6A(1),1/7/2015,233000,14A(1),6A(1),1/7/2014,208000,14A(1),6A(1),1/7/2013,197000,14A(1),6A(1)
4,LAKE MACQUARIE,103761,NORMAL,29,TUDOR ST,BELMONT,2280,3/20549,R2,689.2,M,1/7/2017,280000,14A(1),6A(1),1/7/2016,243000,14A(1),6A(1),1/7/2015,233000,14A(1),6A(1),1/7/2014,208000,14A(1),6A(1),1/7/2013,197000,14A(1),6A(1)
4,LAKE MACQUARIE,103762,NORMAL,31,TUDOR ST,BELMONT,2280,2/20549,R2,765.1,M,1/7/2017,280000,14A(1),6A(1),1/7/2016,243000,14A(1),6A(1),1/7/2015,233000,14A(1),6A(1),1/7/2014,208000,14A(1),6A(1),1/7/2013,197000,14A(1),6A(1)
4,LAKE MACQUARIE,103763,NORMAL,33,TUDOR ST,BELMONT,2280,1/20549,R2,948.5,M,1/7/2017,296000,14A(1),6A(1),1/7/2016,257000,14A(1),6A(1),1/7/2015,246000,14A(1),6A(1),1/7/2014,220000,14A(1),6A(1),1/7/2013,209000,14A(1),6A(1)
4,LAKE MACQUARIE,103764,NORMAL,35,TUDOR ST,BELMONT,2280,1/L/10799,R2,1296,M,1/7/2017,385000,14A(1),6A(1),1/7/2016,334000,14A(1),6A(1),1/7/2015,320000,14A(1),6A(1),1/7/2014,290000,14A(1),6A(1),1/7/2013,275000,14A(1),6A(1)
4,LAKE MACQUARIE,103765,NORMAL,37,TUDOR ST,BELMONT,2280,2/L/10799,R2,1334,M,1/7/2017,385000,14A(1),6A(1),1/7/2016,334000,14A(1),6A(1),1/7/2015,320000,14A(1),6A(1),1/7/2014,290000,14A(1),6A(1),1/7/2013,275000,14A(1),6A(1)
4,LAKE MACQUARIE,103766,NORMAL,39,TUDOR ST,BELMONT,2280,1/201409,R2,581.7,M,1/7/2017,289000,14A(1),6A(1),1/7/2016,251000,14A(1),6A(1),1/7/2015,240000,14A(1),6A(1),1/7/2014,214000,14A(1),6A(1),1/7/2013,203000,14A(1),6A(1)
4,LAKE MACQUARIE,103767,UNDERSP,41,TUDOR ST,BELMONT,2280,"1, 2, 3, 4, 5, 6, 9, 10, CP/SP54793 11, 12/SP56793",R2,3244,M,1/7/2017,1010000,14A(1),6A(1),1/7/2016,936000,14A(1),6A(1),1/7/2015,835000,14A(1),6A(1),1/7/2014,756000,14A(1),6A(1),1/7/2013,700000,14A(1),6A(1)
4,LAKE MACQUARIE,98337,NORMAL,15,AYLWARD ST,BELMONT,2280,32/624065,R2,1436,M,1/7/2017,318000,14A(1),6A(1),1/7/2016,276000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,217000,14A(1),6A(1)
4,LAKE MACQUARIE,98338,NORMAL,17A,AYLWARD ST,BELMONT,2280,33/624065,R2,1301,M,1/7/2017,318000,14A(1),6A(1),1/7/2016,276000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,217000,14A(1),6A(1)
4,LAKE MACQUARIE,98339,NORMAL,17,AYLWARD ST,BELMONT,2280,2/231799,R2,626,M,1/7/2017,342000,14A(1),6A(1),1/7/2016,297000,14A(1),6A(1),1/7/2015,284000,14A(1),6A(1),1/7/2014,254000,14A(1),6A(1),1/7/2013,233000,14A(1),6A(1)
4,LAKE MACQUARIE,98340,NORMAL,19,AYLWARD ST,BELMONT,2280,9/218679,R2,638.6,M,1/7/2017,357000,14A(1),6A(1),1/7/2016,310000,14A(1),6A(1),1/7/2015,297000,14A(1),6A(1),1/7/2014,268000,14A(1),6A(1),1/7/2013,246000,14A(1),6A(1)
4,LAKE MACQUARIE,98342,NORMAL,4,BALLANTRAE ST,JEWELLS,2280,233/245255,R2,677.8,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98343,NORMAL,6,BALLANTRAE ST,JEWELLS,2280,234/245255,R2,876.1,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,98344,NORMAL,8,BALLANTRAE ST,JEWELLS,2280,235/245255,R2,876.1,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,98345,NORMAL,10,BALLANTRAE ST,JEWELLS,2280,236/245255,R2,893.2,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,98346,NORMAL,12,BALLANTRAE ST,JEWELLS,2280,237/245255,R2,1048,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,98347,NORMAL,14,BALLANTRAE ST,JEWELLS,2280,238/245255,R2,908.7,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98348,NORMAL,16,BALLANTRAE ST,JEWELLS,2280,239/245255,R2,888.9,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98349,NORMAL,18,BALLANTRAE ST,JEWELLS,2280,240/245255,R2,702.5,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98350,NORMAL,20,BALLANTRAE ST,JEWELLS,2280,241/245255,R2,657,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98351,NORMAL,22,BALLANTRAE ST,JEWELLS,2280,242/245255,R2,675.3,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98352,NORMAL,24,BALLANTRAE ST,JEWELLS,2280,243/245255,R2,677,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98353,NORMAL,26,BALLANTRAE ST,JEWELLS,2280,244/245255,R2,737.4,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98354,NORMAL,28,BALLANTRAE ST,JEWELLS,2280,245/245255,R2,757.9,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98355,NORMAL,30,BALLANTRAE ST,JEWELLS,2280,246/245255,R2,818.2,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,282000,14A(1),6A(1),1/7/2015,264000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,222000,14A(1),6A(1)
4,LAKE MACQUARIE,98356,NORMAL,32,BALLANTRAE ST,JEWELLS,2280,247/245255,R2,847.8,M,1/7/2017,322000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,235000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,98357,NORMAL,34,BALLANTRAE ST,JEWELLS,2280,291/245256,R2,802.4,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98358,NORMAL,36,BALLANTRAE ST,JEWELLS,2280,292/245256,R2,652.7,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98359,NORMAL,26,HALEWOOD CL,JEWELLS,2280,293/245256,R2,610.7,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98360,NORMAL,21,BALLANTRAE ST,JEWELLS,2280,310/245256,R2,637.1,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98361,NORMAL,19,BALLANTRAE ST,JEWELLS,2280,248/245255,R2,673.6,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98362,NORMAL,1,FINSBURY CL,JEWELLS,2280,258/245255,R2,597,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98363,NORMAL,15,BALLANTRAE ST,JEWELLS,2280,259/245255,R2,579.3,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98364,NORMAL,13,BALLANTRAE ST,JEWELLS,2280,260/245255,R2,673.3,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98365,NORMAL,11,BALLANTRAE ST,JEWELLS,2280,261/245255,R2,673.3,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98366,NORMAL,9,BALLANTRAE ST,JEWELLS,2280,262/245255,R2,624.2,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
4,LAKE MACQUARIE,98367,NORMAL,7,BALLANTRAE ST,JEWELLS,2280,263/245255,R2,615.8,M,1/7/2017,313000,14A(1),6A(1),1/7/2016,273000,14A(1),6A(1),1/7/2015,256000,14A(1),6A(1),1/7/2014,229000,14A(1),6A(1),1/7/2013,215000,14A(1),6A(1)
